pageIndex,area,price,plz,rooms,id
1,65,1170,4654,3,3000220749
1,65,1230,4654,3,3000180420
1,87,1340,4654,4.5,3000298452
1,85,1380,4654,4.5,3000140206
1,82,1390,4654,3.5,3000171067
1,,1630,4654,4.5,110215123
1,110,1710,4654,4.5,3000121233
1,106,1840,4654,4.5,3000238006
1,116,1850,4654,4.5,3000072147
1,104,1980,4654,3.5,2147948572
1,122,2085,4654,4.5,3000072146
1,108,2410,4654,4.5,3000209664
1,170,2980,4654,4.5,3000249904
1,65,1080,4658,2.5,3000293293
1,,1180,4658,3.5,3000241459
1,,1220,4658,4.5,3000004180
1,,1230,4658,3,3000243190
1,,1360,4658,4.5,3000247503
1,78,1440,4658,3.5,2147884703
1,78,1440,4658,3.5,3000142054
1,58,1440,4658,2.5,3000303066
1,95,1510,4658,4.5,2147929006
1,86,1624,4658,3.5,3000174447
1,75,1770,4658,3.5,3000126052
1,71,1900,4658,3.5,3000126019
1,105,1940,4658,4.5,3000303068
1,,900,4657,3,3000098708
1,102,1940,4658,4.5,3000303065
1,56,995,4657,2.5,3000255764
1,,1079,4657,2,3000298457
1,68,1100,4657,3,3000311402
1,65,1110,4657,3,3000131161
1,58,1120,4657,3.5,110188042
1,60,1125,4657,3,3000279972
1,59,1140,4657,3,3000290655
1,65,1165,4657,3.5,3000302342
1,85,1180,4657,3.5,3000302229
1,,1190,4657,3,3000140633
1,85,1240,4657,4,109170215
1,71,1290,4657,3.5,2147997217
1,71,1294,4657,3.5,3000190386
1,75,1350,4657,3,3000298428
1,,1090,4653,3.5,3000195446
1,,1420,4657,3.5,3000214827
1,80,1450,4657,3.5,3000161650
1,99,1540,4657,4.5,109943161
1,75,1550,4657,3.5,3000222561
1,83,1590,4657,3.5,3000238484
1,70,1100,4653,3.5,3000181987
1,,1100,4653,3.5,3000281059
1,,1120,4653,3.5,3000087548
1,63,1130,4653,3.5,3000030941
1,,1190,4653,4.5,3000200519
1,,1200,4653,4.5,3000286492
1,68,1250,4653,3.5,3000114200
1,80,1270,4653,4,3000181990
1,87,1285,4653,3.5,3000298227
1,90,1320,4653,4.5,108322291
1,79,1490,4653,3.5,3000315238
1,92,1580,4653,4.5,3000298168
1,90,1630,4653,3.5,3000315236
1,120,1650,4653,4.5,3000252754
1,100,1680,4653,4.5,3000155266
1,104,1755,4653,4.5,3000315237
1,105,1756,4653,4.5,3000181706
1,103,1770,4653,3.5,3000076191
1,101,1770,4653,3.5,3000104805
3,,90,4632,,110260384
1,106,1940,4663,4.5,3000258550
1,60,900,4663,1.5,3000314066
1,,1050,4663,2,3000273418
1,,1050,4663,1.5,3000250006
1,,1090,4663,3,3000252972
1,64,1120,4663,3,3000236625
1,47,1130,4663,1.5,3000284990
1,,1140,4663,3,3000182822
1,,1140,4663,3,3000074976
1,56,1160,4663,3,3000217074
1,,1170,4663,3.5,3000200409
1,75,1180,4663,3.5,3000200822
1,,1200,4663,3,3000109748
1,63,1240,4663,2.5,3000243276
1,85,1250,4663,4,3000200823
1,74,1250,4663,3.5,109263816
1,70,1250,4663,3.5,3000292687
1,,1250,4663,3.5,3000292567
1,74,1280,4663,4,3000146820
1,95,1290,4663,4.5,3000294647
5,76,1490,4600,3.5,3000271050
5,96,1500,4600,4.5,3000312676
5,96,1500,4600,4.5,3000312678
5,86,1500,4600,4,2148021302
5,66,1500,4600,3,3000303679
5,90,1500,4600,,3000308209
5,68,1510,4600,2.5,3000276144
5,78,1520,4600,3.5,3000114251
5,66,1520,4600,2.5,3000249666
5,93,1545,4600,4.5,3000230764
5,97,1570,4600,3.5,3000033460
5,89,1570,4600,3.5,3000182823
5,93,1575,4600,4.5,3000304576
5,,1580,4600,4.5,2148017339
5,103,1580,4600,3.5,3000043868
5,65,1580,4600,3,3000285092
5,90,1590,4600,4.5,3000227707
5,,1590,4600,4.5,3000311401
5,97,1600,4600,4.5,3000256558
5,85,1610,4600,4.5,3000224835
1,,840,4665,2,109820416
1,54,950,4665,2,3000311555
1,,999,4665,2.5,3000293505
1,54,1000,4665,2.5,3000273436
1,60,1040,4665,3,110150184
1,67,1100,4665,3,2147894816
1,59,1110,4665,3,3000280658
1,,1120,4665,3.5,3000308760
1,,1170,4665,3,2147856693
1,71,1186,4665,3,3000288689
1,59,1200,4665,2.5,3000162333
1,69,1210,4665,3.5,3000205468
1,,1224,4665,2,3000311231
1,80,1235,4665,4,3000133592
1,,1250,4665,4,2148039193
1,57,1250,4665,3.5,3000162332
1,85,1300,4665,4,3000210037
1,,1310,4665,3.5,3000290647
1,62,1310,4665,2.5,3000294977
1,85,1320,4665,4,3000199537
2,137,2440,4653,4.5,108564921
2,138,2505,4653,4.5,3000128013
2,99,1860,4657,3.5,3000242436
2,115,1890,4657,5.5,3000235823
2,127,2000,4657,5.5,3000298425
2,115,2180,4657,5.5,3000293473
2,130,2190,4657,5.5,110347425
2,121,2210,4657,4.5,3000242440
2,103,2290,4657,3.5,3000055033
2,202,2650,4657,6.5,3000252483
2,202,2650,4657,6.5,3000252725
6,85,1633,4600,4.5,3000224837
6,,1635,4600,4.5,109690933
6,99,1640,4600,4.5,3000235264
6,83,1640,4600,4.5,2147992373
6,,1650,4600,3.5,3000298145
6,85,1670,4600,3.5,2148003575
6,108,1675,4600,4.5,3000301050
6,,1680,4600,4.5,3000245791
6,107,1690,4600,4.5,3000041609
6,95,1690,4600,4.5,3000227730
6,94,1690,4600,4.5,3000271047
6,111,1695,4600,4.5,2147813710
6,99,1720,4600,3.5,3000143561
6,110,1730,4600,4.5,3000033072
6,94,1730,4600,3.5,2147944062
6,89,1730,4600,3.5,3000175457
2,74,1290,4663,4,3000217072
6,94,1735,4600,4.5,3000271088
6,94,1740,4600,4.5,3000271051
6,,1760,4600,4.5,3000183998
6,106,1770,4600,3.5,3000274458
2,85,1290,4663,3,3000280391
2,80,1290,4663,3,3000259897
2,74,1300,4663,3.5,108640521
2,104,1310,4663,3.5,3000290464
2,,1320,4663,4.5,3000222645
2,73,1340,4663,2.5,3000209791
2,79,1345,4663,2.5,2147710856
2,80,1350,4663,4.5,3000167635
2,,1350,4663,4,3000204762
2,73,1360,4663,3.5,3000244700
2,73,1360,4663,3.5,3000127203
2,70,1360,4663,3,3000054260
2,84,1370,4663,3.5,3000104799
2,78,1380,4663,4,2147893644
2,73,1380,4663,3.5,3000097764
2,60,1380,4663,2.5,3000285038
2,79,1390,4663,4.5,3000198837
2,,1390,4663,4.5,3000298453
2,84,1390,4663,3.5,3000050187
2,64,1340,4665,2.5,3000294974
2,80,1350,4665,3,3000178547
2,68,1350,4665,2.5,3000198852
2,91,1380,4665,3.5,109897902
2,,1380,4665,3.5,3000234903
2,76,1380,4665,2.5,3000172196
2,71,1420,4665,2.5,3000293474
2,65,1425,4665,3,2147990969
2,90,1430,4665,4.5,3000295519
2,74,1430,4665,3.5,3000206367
2,81,1450,4665,4,3000150367
2,63,1460,4665,3,3000305086
2,95,1480,4665,3.5,3000286705
2,99,1495,4665,3.5,3000172857
2,,1500,4665,3.5,3000167502
2,87,1509,4665,4.5,3000117722
2,77,1520,4665,2.5,3000292695
2,98,1580,4665,4.5,2147980091
2,81,1590,4665,2,3000227502
2,96,1600,4665,3.5,3000315828
3,95,1410,4663,3.5,107758388
3,85,1420,4663,4,3000198840
3,84,1430,4663,3.5,108904948
3,84,1430,4663,3.5,3000050185
3,86,1450,4663,3.5,3000136401
3,66,1450,4663,2.5,3000285037
3,84,1460,4663,3.5,108702229
3,86,1470,4663,3.5,3000122594
3,85,1500,4663,3.5,3000214675
3,78,1510,4663,4,3000115731
7,106,1780,4600,3.5,3000149838
3,89,1520,4663,4.5,2147708187
3,90,1550,4663,2.5,3000052699
3,99,1580,4663,4.5,108861361
3,74,1600,4663,2.5,3000302207
3,85,1620,4663,3.5,3000285026
3,84,1635,4663,3.5,2147855261
3,,1650,4663,4.5,3000312497
3,94,1650,4663,3.5,3000285024
3,64,1660,4663,2.5,3000293468
3,119,1670,4663,3.5,3000250540
7,87,1790,4600,3.5,3000281626
7,86,1790,4600,3.5,3000083730
7,102,1800,4600,4.5,3000222758
7,88,1800,4600,3.5,3000140830
7,35,1800,4600,2.5,2148020316
7,103,1809,4600,2.5,3000238672
7,102,1845,4600,3.5,3000140838
7,,1850,4600,4.5,3000171295
7,95,1850,4600,3.5,2147639492
7,95,1860,4600,2.5,3000243681
7,93,1880,4600,3.5,3000270611
7,84,1880,4600,3.5,3000051026
7,,1890,4600,4.5,3000285077
7,94,1900,4600,3.5,3000290450
1,,1130,4703,3,3000263601
7,106,1920,4600,4.5,3000182728
7,90,1920,4600,3.5,3000284396
7,145,1950,4600,3.5,3000281971
7,105,1950,4600,3.5,3000262748
7,95,1950,4600,3.5,3000055032
1,45,1135,4704,2.5,3000284387
1,66,1200,4704,2.5,3000262604
1,,1150,4703,3,3000149076
1,69,1170,4703,3.5,3000291508
1,88,1450,4703,2.5,3000291504
1,101,1480,4703,4.5,3000291507
1,103,1500,4703,4.5,3000291505
1,92,1500,4703,4,2147893680
1,114,1790,4703,5.5,3000291506
1,120,1950,4703,4.5,2147712956
1,160,2700,4703,4.5,2147712958
1,,300,4703,1,2147712955
1,69,1300,4704,4.5,2147812403
1,70,1400,4704,3.5,3000270783
1,107,1430,4704,4,3000281534
1,89,1600,4704,3.5,3000290870
1,129,2060,4704,4.5,3000314314
1,,600,4704,,3000284635
1,70,1320,4704,3.5,3000246047
3,102,1610,4665,4.5,3000260448
3,81,1660,4665,3.5,3000265845
3,100,1675,4665,3.5,110281392
3,110,1690,4665,5.5,3000082150
3,88,1690,4665,3.5,3000015538
3,104,1700,4665,4.5,3000150370
3,90,1700,4665,3.5,109190733
3,100,1705,4665,3.5,3000275434
3,101,1730,4665,4.5,2147895455
3,,1760,4665,4.5,3000302487
3,,1780,4665,3.5,3000009047
3,86,1790,4665,4,3000251588
1,85,1380,4702,4.5,3000308884
3,110,1795,4665,5.5,3000252634
3,135,1800,4665,5.5,3000298461
3,105,1810,4665,3.5,3000227556
3,96,1827,4665,3.5,3000293475
3,111,1830,4665,4.5,3000315827
3,103,1839,4665,3.5,3000049556
3,100,1840,4665,3.5,3000313647
3,122,1850,4665,4.5,3000042511
1,,1520,4702,4.5,3000290914
1,53,1090,4702,1,3000210059
1,40,1145,4702,1.5,3000150098
1,77,1220,4702,3.5,3000205168
1,71,1249,4702,3.5,3000234472
1,72,1320,4702,1.5,3000207056
1,65,1360,4702,3.5,3000263448
1,83,1500,4702,3.5,3000207261
1,78,1510,4702,3.5,3000178020
1,87,1520,4702,3.5,3000129565
1,91,1550,4702,4.5,3000219903
1,94,1554,4702,4.5,3000315232
1,85,1580,4702,3.5,3000104806
1,96,1590,4702,4.5,3000135827
1,85,1620,4702,3.5,3000081379
1,78,1640,4702,3.5,2147970793
1,75,1640,4702,3.5,2147905412
1,75,1640,4702,3.5,3000274899
1,98,1670,4702,4.5,3000265863
1,47,980,4713,2,3000273963
1,,990,4713,3.5,3000312496
1,,1200,4712,3.5,3000111258
1,80,1270,4712,3.5,3000217369
1,101,1580,4712,4.5,2148021750
1,,770,4710,2,3000079934
1,55,980,4710,2.5,3000083625
1,58,995,4710,2.5,3000310295
1,57,1040,4710,3,2148015775
1,70,1060,4710,3,3000086858
1,58,1060,4710,3,3000145497
1,58,1070,4710,3,3000145500
1,,1080,4710,3,3000235807
1,67,1100,4710,4,3000141329
1,80,1120,4710,4,3000247926
1,70,1130,4710,4,3000184479
1,57,1160,4710,3,3000145502
1,,1190,4710,3.5,3000173516
1,,1190,4710,2,3000298065
1,85,1195,4710,4,2147801956
1,70,1195,4710,3.5,3000308823
1,58,1250,4710,3,3000106779
1,,1280,4710,4.5,3000308811
1,90,1280,4710,3.5,3000204245
1,66,1290,4710,2.5,3000292441
1,26,550,4715,1,3000265901
1,,830,4716,2.5,3000311061
1,,1090,4716,3.5,3000126230
1,,1120,4716,4.5,3000273203
1,130,1690,4716,4.5,3000296586
1,90,1300,4717,3.5,3000109690
1,84,1240,4718,3.5,3000092519
1,180,1400,4718,5.5,3000307705
1,114,1670,4718,4.5,3000309791
4,92,1690,4663,3.5,3000315723
4,120,1700,4663,5,3000129551
4,120,1700,4663,5,3000003655
4,79,1730,4663,3.5,2147735264
4,123,1750,4663,5.5,3000289079
4,91,1770,4663,3.5,3000313038
4,105,1780,4663,4.5,3000135732
4,117,1790,4663,5.5,3000190326
4,88,1790,4663,3.5,3000149906
4,,1790,4663,3.5,3000304204
4,97,1800,4663,3.5,3000284984
4,,1830,4663,4.5,3000245531
4,96,1855,4663,4.5,3000295924
4,98,1870,4663,3.5,3000293750
4,188,1900,4663,4.5,3000289078
4,94,1930,4663,4.5,2147735275
4,107,1950,4663,4.5,3000302984
4,106,2000,4663,4.5,3000213026
4,114,2040,4663,4.5,3000284983
4,,2370,4663,4.5,3000245569
2,100,1680,4702,4.5,3000071921
2,,1690,4702,3.5,3000222242
2,,1750,4702,5.5,3000224407
2,94,1753,4702,4.5,3000175090
2,105,1810,4702,4.5,3000308731
2,105,1810,4702,4.5,3000225192
2,87,1810,4702,3.5,110098829
2,95,1890,4702,4.5,3000256372
2,87,1960,4702,3.5,3000177391
2,90,1990,4702,3.5,3000238983
2,96,2034,4702,4,2147878541
4,105,1880,4665,4.5,2147958307
4,107,1930,4665,4.5,3000015536
4,114,1940,4665,4.5,3000294976
4,158,1950,4665,4.5,3000304384
4,124,1960,4665,4.5,3000041980
4,122,1980,4665,4.5,3000298462
4,111,1987,4665,4.5,3000049581
4,119,1990,4665,4.5,3000211536
4,118,1990,4665,4.5,3000256562
4,106,2020,4665,4.5,109560272
4,127,2040,4665,5.5,3000003656
4,117,2040,4665,4.5,3000239336
4,127,2060,4665,5.5,2147596247
4,127,2060,4665,5.5,3000003654
4,106,2060,4665,4.5,109190429
4,145,2070,4665,5.5,3000260444
4,108,2080,4665,4.5,107826294
4,134,2090,4665,4.5,3000245840
4,133,2090,4665,4.5,3000177303
4,121,2090,4665,4.5,3000139906
8,115,1960,4600,5,3000238074
8,122,1960,4600,4.5,3000289143
8,94,1960,4600,4.5,3000256560
8,108,1995,4600,4.5,3000140813
8,108,1995,4600,4.5,3000140818
8,108,2005,4600,4.5,3000140824
8,108,2015,4600,4.5,3000140823
8,117,2050,4600,4.5,3000252356
8,96,2130,4600,4.5,3000167225
8,106,2150,4600,4.5,3000250058
8,114,2190,4600,4.5,3000140828
8,,2200,4600,4.5,3000266297
8,,2217,4600,4.5,3000298465
8,109,2310,4600,4,3000128510
8,135,2460,4600,4.5,3000140781
8,151,2745,4600,5.5,3000171623
8,137,2750,4600,5,3000044131
8,137,2750,4600,5,3000044129
8,170,2750,4600,,3000292616
8,170,2790,4600,6.5,3000167226
2,100,1300,4710,3.5,3000204600
2,69,1330,4710,4,3000145499
2,67,1350,4710,4,2147826520
2,76,1365,4710,3.5,3000173449
2,71,1390,4710,4,107769525
2,67,1390,4710,4,108668240
2,65,1390,4710,2.5,3000224460
2,95,1392,4710,4.5,3000083055
2,,1400,4710,4.5,3000288922
2,,1480,4710,4.5,3000176903
2,110,1540,4710,3.5,108857974
2,,1550,4710,3.5,3000298133
2,88,1580,4710,4.5,3000113047
2,88,1680,4710,3.5,110233705
2,117,1690,4710,3.5,3000292477
2,120,1850,4710,3.5,3000298060
2,132,2090,4710,5.5,3000290566
5,137,2540,4663,4,2147948568
5,110,2620,4663,4.5,3000284985
5,131,2640,4663,4.5,3000017680
5,146,2150,4665,6.5,2147833398
5,146,2190,4665,6.5,3000223773
5,141,2260,4665,4.5,3000258980
5,121,2370,4665,4.5,3000184081
5,144,2790,4665,5.5,3000213922
5,,80,4665,,3000224579
9,130,2850,4600,4.5,3000290413
9,111,3200,4600,4.5,3000293150
9,,3270,4600,5.5,3000298464
1,107,1950,4803,5.5,3000308682
1,79,1440,4803,4.5,3000189039
1,86,1450,4803,3.5,3000310744
1,,1530,4803,4.5,110140553
1,124,1983,4803,4.5,3000150371
1,30,750,4802,1,3000161683
1,,840,4802,1.5,3000235018
1,31,900,4802,2,3000123876
1,62,1114,4802,3,3000289518
1,65,1115,4802,3.5,3000217064
1,,1130,4802,2.5,108915797
1,64,1160,4802,3,3000304346
1,66,1180,4802,3.5,3000076198
1,70,1200,4802,4,3000266338
1,66,1205,4802,3.5,3000174149
1,70,1297,4802,3.5,108525334
1,,1350,4802,4,3000312500
1,,1370,4802,3.5,3000222949
1,70,1375,4802,3.5,109881870
1,,1377,4802,3.5,109503746
1,88,1400,4802,4.5,2147802444
1,70,1450,4802,3.5,3000252264
1,,1450,4802,3.5,108915994
1,66,1495,4802,2.5,3000199764
1,94,1500,4802,4.5,3000063448
1,,1140,4806,3.5,3000225143
1,,1150,4806,3,3000220469
1,,1340,4806,4.5,3000313025
1,,1350,4806,4,3000315667
1,,1440,4806,4.5,3000312499
1,,1780,4806,5.5,3000312481
1,,1824,4806,3.5,3000267461
1,,2009,4806,4.5,3000301499
1,165,2050,4806,5.5,3000242905
1,110,1800,4800,4.5,3000312552
1,80,1470,4805,3.5,3000165958
1,,1370,4800,3.5,3000092664
1,,1520,4800,4.5,3000187060
1,105,1900,4800,4.5,3000243925
1,,850,4800,,3000139442
1,,1040,4800,2,3000197937
1,84,1122,4800,4.5,3000177596
1,64,1140,4800,3,3000313669
1,63,1185,4800,3,3000233521
1,51,1190,4800,2,3000299784
1,70,1195,4800,2.5,2148007899
1,,1220,4800,2.5,3000236491
1,64,1240,4800,3,3000305949
1,76,1580,4805,4.5,2148039143
1,104,1650,4805,4.5,3000315713
1,96,1670,4805,4.5,3000315712
1,105,1795,4805,3.5,108880941
1,130,1920,4805,4.5,3000300636
1,145,2230,4805,6.5,3000145087
1,26,2250,4805,5.5,3000285310
1,65,1260,4800,3,2147996547
1,68,1275,4800,3,3000278908
1,,1290,4800,3.5,3000285477
1,,1300,4800,3.5,3000251933
1,,1300,4800,3.5,3000252073
1,61,1300,4800,3,3000227549
1,,1320,4800,3.5,3000158015
1,25,740,4813,1,3000311815
1,94,1500,4813,3.5,3000258759
1,82,1590,4813,2.5,3000278852
1,95,1690,4813,3.5,3000218118
1,160,1850,4813,5.5,3000307976
1,73,1350,4814,3.5,108349764
1,116,1860,4814,,3000201977
1,115,1990,4814,4.5,3000228445
1,145,2170,4814,5.5,3000201922
2,96,1690,4802,3.5,3000114620
2,86,1700,4802,3.5,2148031390
2,96,1849,4802,3.5,3000186168
2,96,1895,4802,3.5,3000092880
2,,2000,4802,4.5,3000201921
2,,110,4802,,3000236949
2,57,1330,4800,2,3000196166
2,70,1340,4800,4,3000237510
2,77,1355,4800,3.5,3000231700
2,73,1360,4800,3.5,3000230997
2,62,1376,4800,3,3000110272
2,83,1390,4800,4.5,3000073260
2,60,1390,4800,3,3000267827
2,62,1391,4800,3,3000233470
2,78,1395,4800,3.5,3000212719
2,,1400,4800,4,3000200849
2,,1400,4800,3.5,3000250429
2,71,1410,4800,3,3000067016
2,80,1420,4800,3.5,3000193787
2,68,1420,4800,3,3000250655
2,79,1440,4800,4,3000193723
2,84,1450,4800,,3000193792
2,69,1460,4800,3,3000207525
2,100,1460,4800,1,3000162632
2,,1480,4800,4.5,3000251862
2,82,1480,4800,3.5,3000225813
3,69,1480,4800,3,3000097942
3,,1490,4800,4.5,3000158012
3,82,1490,4800,3.5,3000194647
3,,1490,4800,3.5,3000298136
3,93,1520,4800,4.5,3000285478
3,105,1560,4800,4.5,109924009
3,113,1580,4800,4.5,2148031381
3,70,1585,4800,2.5,3000281545
3,89,1588,4800,4.5,3000293752
3,79,1590,4800,4,3000207511
3,84,1590,4800,3.5,3000193113
3,,1600,4800,4.5,3000313368
3,117,1630,4800,1,3000194645
3,89,1640,4800,4,3000065511
3,101,1640,4800,3.5,3000254782
3,64,1640,4800,2.5,3000067021
3,92,1650,4800,3,3000267469
3,81,1660,4800,3,3000187118
3,89,1680,4800,3.5,3000309982
3,65,1680,4800,2.5,3000276974
1,,930,4853,1,3000289226
1,63,1100,4853,3,3000202345
1,,1400,4853,1,2147956542
1,,1460,4853,3.5,2147956539
1,107,1495,4853,4.5,2147994132
1,,1540,4853,4.5,2147956534
1,81,1590,4853,3.5,3000212429
1,104,1800,4853,4.5,3000275884
1,244,2150,4853,6,2148000427
1,,1285,4856,3.5,3000055528
1,95,1320,4856,4.5,3000147220
1,110,1490,4856,4.5,3000055529
1,95,1500,4856,4.5,110004926
1,95,1500,4856,4.5,3000300983
1,97,1995,4856,3.5,3000213911
1,,1210,4852,4.5,3000309129
1,70,1290,4852,3.5,3000143931
1,60,1300,4852,2.5,3000217207
1,68,1340,4852,3.5,2147874031
1,65,1375,4852,3.5,3000263982
1,,1380,4852,3.5,3000161893
1,83,1400,4852,3.5,3000291536
1,80,1400,4852,3.5,3000217327
1,,1400,4852,3,3000207850
1,75,1450,4852,3.5,3000185615
1,81,1460,4852,4.5,3000124033
1,,1465,4852,3.5,3000141219
1,87,1490,4852,3.5,3000314376
1,99,1543,4852,4.5,3000029935
1,89,1600,4852,3.5,3000152560
1,94,1610,4852,3.5,2148034730
1,120,1640,4852,4.5,3000217462
1,98,1680,4852,4,3000176846
1,108,1690,4852,4.5,3000277206
1,101,1690,4852,4,108585977
4,100,1690,4800,4.5,3000108960
4,82,1690,4800,3.5,3000200343
4,84,1700,4800,3.5,2148010218
4,97,1715,4800,4.5,3000231697
4,127,1720,4800,,3000184368
4,104,1745,4800,3.5,108301341
4,104,1750,4800,4,3000240996
4,87,1770,4800,3.5,3000195925
4,111,1820,4800,3.5,3000033391
4,87,1840,4800,3.5,3000280410
4,60,1860,4800,2.5,3000218268
4,106,1870,4800,5.5,2147841743
4,110,1875,4800,4.5,3000194152
4,109,1900,4800,4.5,3000223975
4,110,1930,4800,3.5,2148018816
4,101,1960,4800,3.5,3000290314
4,107,1970,4800,4.5,3000160288
4,116,2010,4800,3.5,2147679223
4,107,2090,4800,4.5,3000222485
4,128,2150,4800,3.5,3000309361
2,100,1800,4852,3.5,3000113646
2,90,1800,4852,3.5,3000184326
2,109,1840,4852,3.5,3000078746
2,93,1840,4852,3.5,3000298149
2,108,1890,4852,3.5,2147885233
2,91,1965,4852,3.5,3000217065
2,129,1990,4852,4.5,2147948366
2,131,2050,4852,5.5,3000294967
2,,190,4852,,3000297453
5,120,2260,4800,4.5,3000314038
5,105,2380,4800,4.5,3000023411
5,97,2595,4800,3.5,3000207234
5,200,3100,4800,4.5,3000084757
1,135,1868,4900,4.5,3000313681
1,92,1590,4900,4,3000299791
1,103,1745,4900,4.5,3000195013
1,49,930,4900,2,3000285515
1,,970,4900,2,3000136463
1,47,995,4900,2,3000314677
1,50,997,4900,2.5,2147914398
1,,1030,4900,3,3000115165
1,,1040,4900,3,3000194733
1,62,1080,4900,3,3000272118
1,54,1080,4900,2.5,3000309487
1,,1090,4900,3,3000165692
1,,1130,4900,3.5,3000064426
1,63,1170,4900,3.5,2147901981
1,64,1180,4900,3,3000249070
1,57,1190,4900,2.5,3000149905
1,,1210,4900,4,2147871909
1,74,1240,4900,4,3000052246
1,54,1260,4900,2.5,3000282496
1,76,1265,4900,4,3000271691
1,75,720,4911,3,3000246037
1,75,790,4911,3,3000246035
1,120,1640,4913,4.5,3000180634
1,50,950,4913,2.5,3000272215
1,85,1450,4915,3.5,3000194385
1,140,1650,4915,6.5,3000256434
1,,865,4914,2,2147955970
1,,920,4914,2.5,2147999312
1,37,930,4914,2,2147664736
1,,1100,4914,3.5,3000252610
1,80,1150,4914,3,3000262882
1,64,1260,4914,2.5,108776729
1,64,1260,4914,2.5,2147916224
1,,1300,4914,4.5,109682587
1,67,1330,4914,2.5,108776725
1,,1340,4914,3,109682586
1,69,1360,4914,2.5,3000156256
1,69,1380,4914,2.5,107827784
1,69,1380,4914,2.5,2147920697
1,75,1390,4914,2.5,108776727
1,70,1420,4914,2.5,2147871261
1,68,1440,4914,4.5,3000275574
1,74,1470,4914,4,2147664727
1,67,1470,4914,2.5,2148022635
1,70,1480,4914,2.5,2148022638
1,91,1510,4914,3.5,2147664731
1,45,820,4912,2,3000272992
1,56,980,4912,3.5,3000311979
1,60,980,4912,3,3000025222
1,72,1150,4912,3.5,3000216580
1,,1150,4912,2.5,3000062182
1,87,1290,4912,4.5,3000222030
1,94,1290,4912,4,3000025260
1,64,1350,4912,2.5,3000231103
1,124,1620,4912,5.5,3000025261
1,91,1630,4912,3.5,3000250581
1,79,1710,4912,3.5,3000137423
1,116,1840,4912,4.5,3000185621
1,108,1890,4912,4.5,3000250580
1,112,1960,4912,4.5,3000137420
1,,2310,4912,5.5,3000242689
1,164,2800,4912,5.5,3000301306
1,,1040,4912,4,3000240171
1,54,620,4917,2,3000307971
1,48,1130,4917,2.5,3000223014
1,75,1170,4917,3,3000191655
1,80,1200,4917,3.5,3000191654
1,8,550,4917,,3000207371
1,,625,4917,1.5,3000291845
1,,1080,4917,2.5,3000219713
1,60,1120,4917,3.5,3000289827
1,90,1150,4917,3.5,3000208838
1,59,1070,4922,3,2147905891
1,,1080,4922,4,3000025232
1,64,1080,4922,3,110205112
1,66,1150,4922,3.5,2147876850
1,74,1190,4922,3.5,2147915603
1,70,1265,4922,4,3000205660
1,80,1560,4922,3.5,3000286331
1,97,1660,4922,4.5,3000281826
1,101,1740,4922,4.5,3000129012
1,,275,4922,,109501471
1,70,1030,4922,4.5,3000213614
1,116,1840,4922,4.5,3000294231
1,100,2050,4922,4.5,3000209271
1,80,1030,4922,4.5,3000229443
1,70,1050,4923,3.5,3000217383
1,85,1205,4923,4.5,3000217463
1,,650,4923,2.5,3000208664
1,,850,4923,3.5,3000209445
1,70,1100,4923,3.5,3000280704
1,25,1100,4923,1.5,3000308144
2,66,1340,4900,3,3000191616
2,,1350,4900,4.5,3000232723
2,,1360,4900,3,3000242136
2,88,1380,4900,4.5,108785172
2,73,1395,4900,4.5,3000186344
2,76,1395,4900,3.5,3000286448
2,76,1405,4900,3.5,3000126793
2,,1420,4900,4.5,3000198896
2,76,1430,4900,3.5,3000186430
2,97,1450,4900,3.5,2147885152
2,91,1480,4900,4.5,2147592893
2,82,1480,4900,3.5,3000293503
2,91,1530,4900,4.5,3000123653
2,74,1540,4900,3.5,3000025236
2,90,1550,4900,3.5,3000229724
2,103,1570,4900,4.5,3000311063
2,84,1570,4900,4.5,3000186017
2,73,1570,4900,4.5,3000025210
2,100,1570,4900,3.5,2147885149
2,100,1590,4900,4.5,3000186429
1,,1230,4924,4.5,3000315139
2,87,1560,4914,3.5,2147904386
2,85,1560,4914,3.5,3000248581
2,79,1560,4914,2.5,108533125
2,87,1590,4914,2.5,2147904391
2,125,1650,4914,4.5,3000217505
2,115,1700,4914,4.5,3000309629
2,86,1700,4914,3.5,108776728
2,109,1760,4914,4.5,3000239460
2,106,1760,4914,4.5,3000024003
2,111,1770,4914,4.5,2148022642
2,116,1800,4914,4.5,2147664728
2,130,1900,4914,4.5,3000262701
2,96,1940,4914,4.5,107827785
2,116,1950,4914,3.5,2147904390
2,102,2000,4914,,108776730
1,66,1200,4932,3.5,3000175059
1,,1200,4932,3.5,3000261079
1,90,1250,4932,4.5,3000227698
1,73,1290,4932,3.5,2147660658
1,64,1345,4932,3.5,3000025237
1,88,1470,4932,4.5,2147660636
1,153,2200,4932,5.5,3000111677
1,107,1710,4932,5,3000255489
1,100,1430,4936,3.5,3000252179
1,70,970,4936,3.5,3000209312
1,40,650,4933,1,3000269357
1,15,650,4933,,3000234441
1,,980,4934,1.5,3000130949
1,,1150,4934,3,3000130837
1,95,1300,4934,3,3000130701
1,79,1350,4934,3.5,3000295039
1,97,1580,4934,4.5,3000220192
1,89,1610,4934,3.5,3000193291
1,100,1650,4934,,109280415
1,122,1770,4934,4.5,3000193419
1,,1890,4934,4.5,109682585
1,132,2030,4934,4.5,3000207215
